symbol,yahoo_ticker,company_name,series,isin,listing_date,face_value,industry,in_nifty50,in_niftynext50,in_nifty100,in_nifty200,in_nifty500,in_niftymidcap150,in_niftysmallcap250
NCC,NCC.NS,NCC Limited,EQ,INE868B01028,2003-10-14,2.0,Construction,false,false,false,false,true,false,true
NCLIND,NCLIND.NS,NCL Industries Limited,EQ,INE732C01016,2007-04-03,10.0,,false,false,false,false,false,false,false
NDGL,NDGL.NS,Naga Dhunseri Group Limited,EQ,INE756C01015,2016-08-29,10.0,,false,false,false,false,false,false,false
NDL,NDL.NS,Nandan Denim Limited,EQ,INE875G01048,2012-03-23,1.0,,false,false,false,false,false,false,false
NDLVENTURE,NDLVENTURE.NS,NDL Ventures Limited,EQ,INE353A01023,2007-04-24,10.0,,false,false,false,false,false,false,false
NDRAUTO,NDRAUTO.NS,Ndr Auto Components Limited,EQ,INE07OG01012,2020-07-30,10.0,,false,false,false,false,false,false,false
NDTV,NDTV.NS,New Delhi Television Limited,EQ,INE155G01029,2004-05-19,4.0,,false,false,false,false,false,false,false
NEAGI,NEAGI.NS,Neelamalai Agro Industries Limited,EQ,INE605D01012,2026-04-20,10.0,,false,false,false,false,false,false,false
NECCLTD,NECCLTD.NS,North Eastern Carrying Corporation Limited,BE,INE553C01016,2016-03-02,10.0,,false,false,false,false,false,false,false
NECLIFE,NECLIFE.NS,Nectar Lifesciences Limited,EQ,INE023H01027,2005-07-18,1.0,,false,false,false,false,false,false,false
NELCAST,NELCAST.NS,Nelcast Limited,EQ,INE189I01024,2007-06-27,2.0,,false,false,false,false,false,false,false
NELCO,NELCO.NS,NELCO Limited,EQ,INE045B01015,2003-05-28,10.0,,false,false,false,false,false,false,false
NEOGEN,NEOGEN.NS,Neogen Chemicals Limited,EQ,INE136S01016,2019-05-08,10.0,,false,false,false,false,false,false,false
NEPHROPLUS,NEPHROPLUS.NS,Nephrocare Health Services Limited,EQ,INE428V01029,2025-12-17,2.0,,false,false,false,false,false,false,false
NESCO,NESCO.NS,Nesco Limited,EQ,INE317F01035,2008-04-08,2.0,,false,false,false,false,false,false,false
NESTLEIND,NESTLEIND.NS,Nestle India Limited,EQ,INE239A01024,2023-08-01,1.0,Fast Moving Consumer Goods,true,false,true,true,true,false,false
NETWEB,NETWEB.NS,Netweb Technologies India Limited,EQ,INE0NT901020,2023-07-27,2.0,Information Technology,false,false,false,false,true,false,true
NETWORK18,NETWORK18.NS,Network18 Media & Investments Limited,EQ,INE870H01013,2007-02-02,5.0,,false,false,false,false,false,false,false
NEUEON,NEUEON.NS,Neueon Corporation Limited,BE,INE333I01044,2013-09-11,1.0,,false,false,false,false,false,false,false
NEULANDLAB,NEULANDLAB.NS,Neuland Laboratories Limited,EQ,INE794A01010,2008-10-13,10.0,Healthcare,false,false,false,false,true,false,true
NEWGEN,NEWGEN.NS,Newgen Software Technologies Limited,EQ,INE619B01017,2018-01-29,10.0,Information Technology,false,false,false,false,true,false,true
NEXTMEDIA,NEXTMEDIA.NS,Next Mediaworks Limited,EQ,INE747B01016,2001-04-04,10.0,,false,false,false,false,false,false,false
NFL,NFL.NS,National Fertilizers Limited,EQ,INE870D01012,2006-12-28,10.0,,false,false,false,false,false,false,false
NGIL,NGIL.NS,Nakoda Group of Industries Limited,EQ,INE236Y01012,2021-08-20,10.0,,false,false,false,false,false,false,false
NGLFINE,NGLFINE.NS,NGL Fine-Chem Limited,EQ,INE887E01022,2022-07-08,5.0,,false,false,false,false,false,false,false
NH,NH.NS,Narayana Hrudayalaya Ltd.,EQ,INE410P01011,2016-01-06,10.0,Healthcare,false,false,false,false,true,false,true
NHPC,NHPC.NS,NHPC Limited,EQ,INE848E01016,2009-09-01,10.0,Power,false,false,false,true,true,true,false
NIACL,NIACL.NS,The New India Assurance Company Limited,EQ,INE470Y01017,2017-11-13,5.0,Financial Services,false,false,false,false,true,true,false
NIBE,NIBE.NS,NIBE Limited,EQ,INE149O01018,2025-02-07,10.0,,false,false,false,false,false,false,false
NIBL,NIBL.NS,NRB Industrial Bearings Limited,EQ,INE047O01014,2013-04-09,2.0,,false,false,false,false,false,false,false
NICCOPAR,NICCOPAR.NS,Nicco Parks & Resorts Limited,EQ,INE653C01022,2026-08-17,1.0,,false,false,false,false,false,false,false
NIITLTD,NIITLTD.NS,NIIT Limited,EQ,INE161A01038,2004-08-16,2.0,,false,false,false,false,false,false,false
NIITMTS,NIITMTS.NS,NIIT Learning Systems Limited,EQ,INE342G01023,2023-08-08,2.0,,false,false,false,false,false,false,false
NILAINFRA,NILAINFRA.NS,Nila Infrastructures Limited,EQ,INE937C01029,2015-05-21,1.0,,false,false,false,false,false,false,false
NILASPACES,NILASPACES.NS,Nila Spaces Limited,EQ,INE00S901012,2018-12-28,1.0,,false,false,false,false,false,false,false
NILE,NILE.NS,Nile Limited,EQ,INE445D01013,2026-04-20,10.0,,false,false,false,false,false,false,false
NILKAMAL,NILKAMAL.NS,Nilkamal Limited,EQ,INE310A01015,1995-11-01,10.0,,false,false,false,false,false,false,false
NIMBSPROJ,NIMBSPROJ.NS,Nimbus Projects Limited,EQ,INE875B01015,2026-04-06,10.0,,false,false,false,false,false,false,false
NINSYS,NINSYS.NS,NINtec Systems Limited,EQ,INE395U01014,2023-02-21,10.0,,false,false,false,false,false,false,false
NIPPOBATRY,NIPPOBATRY.NS,Indo-National Limited,EQ,INE567A01028,1999-10-06,5.0,,false,false,false,false,false,false,false
NIRAJ,NIRAJ.NS,Niraj Cement Structurals Limited,EQ,INE368I01016,2020-10-01,10.0,,false,false,false,false,false,false,false
NIRAJISPAT,NIRAJISPAT.NS,Niraj Ispat Industries Limited,EQ,INE326T01011,2016-10-27,10.0,,false,false,false,false,false,false,false
NIRLON,NIRLON.NS,Nirlon Limited,EQ,INE910A01012,2026-04-20,10.0,,false,false,false,false,false,false,false
NITCO,NITCO.NS,Nitco Limited,EQ,INE858F01012,2006-03-21,10.0,,false,false,false,false,false,false,false
NITINSPIN,NITINSPIN.NS,Nitin Spinners Limited,EQ,INE229H01012,2006-02-02,10.0,,false,false,false,false,false,false,false
NITIRAJ,NITIRAJ.NS,Nitiraj Engineers Limited,EQ,INE439T01012,2021-04-22,10.0,,false,false,false,false,false,false,false
NITTAGELA,NITTAGELA.NS,Nitta Gelatin India Limited,EQ,INE265B01019,2026-04-20,10.0,,false,false,false,false,false,false,false
NIVABUPA,NIVABUPA.NS,Niva Bupa Health Insurance Company Limited,EQ,INE995S01015,2024-11-14,10.0,Financial Services,false,false,false,false,true,false,true
NKIND,NKIND.NS,NK Industries Limited,EQ,INE542C01019,1995-07-07,10.0,,false,false,false,false,false,false,false
NLCINDIA,NLCINDIA.NS,NLC India Limited,EQ,INE589A01014,2000-08-23,10.0,Power,false,false,false,false,true,true,false
NMDC,NMDC.NS,NMDC Limited,EQ,INE584A01023,2008-03-03,1.0,Metals & Mining,false,false,false,true,true,true,false
NOCIL,NOCIL.NS,NOCIL Limited,EQ,INE163A01018,1996-01-17,10.0,,false,false,false,false,false,false,false
NOIDATOLL,NOIDATOLL.NS,Noida Toll Bridge Company Limited,EQ,INE781B01015,2002-12-06,10.0,,false,false,false,false,false,false,false
NORBTEAEXP,NORBTEAEXP.NS,Norben Tea & Exports Limited,EQ,INE369C01017,1996-06-26,10.0,,false,false,false,false,false,false,false
NORTHARC,NORTHARC.NS,Northern Arc Capital Limited,EQ,INE850M01015,2024-09-24,10.0,,false,false,false,false,false,false,false
NOVAAGRI,NOVAAGRI.NS,Nova Agritech Limited,BE,INE02H701025,2024-01-31,2.0,,false,false,false,false,false,false,false
NOVARTIND,NOVARTIND.NS,Novartis India Limited,EQ,INE234A01025,2026-04-20,5.0,,false,false,false,false,false,false,false
NPST,NPST.NS,Network People Services Technologies Limited,EQ,INE0FFK01017,2025-04-30,10.0,,false,false,false,false,false,false,false
NRAIL,NRAIL.NS,N R Agarwal Industries Limited,EQ,INE740D01017,2017-04-05,10.0,,false,false,false,false,false,false,false
NRBBEARING,NRBBEARING.NS,NRB Bearing Limited,EQ,INE349A01021,2000-03-08,2.0,,false,false,false,false,false,false,false
NRL,NRL.NS,Nupur Recyclers Limited,BE,INE0JM501013,2023-01-12,10.0,,false,false,false,false,false,false,false
NSIL,NSIL.NS,Nalwa Sons Investments Limited,EQ,INE023A01030,2003-11-17,10.0,,false,false,false,false,false,false,false
NSLNISP,NSLNISP.NS,NMDC Steel Limited,EQ,INE0NNS01018,2023-02-20,10.0,Metals & Mining,false,false,false,false,true,false,true
NTCIND,NTCIND.NS,NTC Industries Limited,EQ,INE920C01017,2026-08-17,10.0,,false,false,false,false,false,false,false
NTPC,NTPC.NS,NTPC Limited,EQ,INE733E01010,2004-11-05,10.0,Power,true,false,true,true,true,false,false
NTPCGREEN,NTPCGREEN.NS,NTPC Green Energy Limited,EQ,INE0ONG01011,2024-11-27,10.0,Power,false,false,false,false,true,true,false
NUCLEUS,NUCLEUS.NS,Nucleus Software Exports Limited,EQ,INE096B01018,2002-12-19,10.0,,false,false,false,false,false,false,false
NURECA,NURECA.NS,Nureca Limited,BE,INE0DSF01015,2021-02-25,10.0,,false,false,false,false,false,false,false
NUVAMA,NUVAMA.NS,Nuvama Wealth Management Limited,EQ,INE531F01023,2023-09-26,2.0,Financial Services,false,false,false,false,true,false,true
NUVOCO,NUVOCO.NS,Nuvoco Vistas Corporation Limited,EQ,INE118D01016,2021-08-23,10.0,Construction Materials,false,false,false,false,true,false,true
NYKAA,NYKAA.NS,FSN E-Commerce Ventures Limited,EQ,INE388Y01029,2021-11-10,1.0,Consumer Services,false,false,false,true,true,true,false
OAL,OAL.NS,Oriental Aromatics Limited,EQ,INE959C01023,2019-07-11,5.0,,false,false,false,false,false,false,false
OBCL,OBCL.NS,OBCL Limited,EQ,INE426Z01016,2022-04-07,10.0,,false,false,false,false,false,false,false
OBEROIRLTY,OBEROIRLTY.NS,Oberoi Realty Limited,EQ,INE093I01010,2010-10-20,10.0,Realty,false,false,false,true,true,true,false
OCCLLTD,OCCLLTD.NS,OCCL Limited,BE,INE0PK601023,2024-10-29,2.0,,false,false,false,false,false,false,false
ODIGMA,ODIGMA.NS,Odigma Consultancy Solutions Limited,EQ,INE054301028,2024-12-12,1.0,,false,false,false,false,false,false,false
ODYCORP,ODYCORP.NS,Odyssey Corporation Limited,EQ,INE839E01023,2026-08-17,5.0,,false,false,false,false,false,false,false
OFSS,OFSS.NS,Oracle Financial Services Software Limited,EQ,INE881D01027,2002-06-28,5.0,Information Technology,false,false,false,true,true,true,false
OIL,OIL.NS,Oil India Limited,EQ,INE274J01014,2009-09-30,10.0,Oil Gas & Consumable Fuels,false,false,false,true,true,true,false
OILCOUNTUB,OILCOUNTUB.NS,Oil Country Tubular Limited,BE,INE591A01010,1995-08-30,10.0,,false,false,false,false,false,false,false
OLAELEC,OLAELEC.NS,Ola Electric Mobility Limited,EQ,INE0LXG01040,2024-08-09,10.0,Automobile and Auto Components,false,false,false,false,true,false,true
OLECTRA,OLECTRA.NS,Olectra Greentech Limited,EQ,INE260D01016,2002-03-20,4.0,Automobile and Auto Components,false,false,false,false,true,false,true
OMAXAUTO,OMAXAUTO.NS,Omax Autos Limited,EQ,INE090B01011,2003-02-20,10.0,,false,false,false,false,false,false,false
OMAXE,OMAXE.NS,Omaxe Limited,EQ,INE800H01010,2007-08-09,10.0,,false,false,false,false,false,false,false
OMFREIGHT,OMFREIGHT.NS,Om Freight Forwarders Limited,BE,INE1BZC01019,2025-10-08,10.0,,false,false,false,false,false,false,false
OMINFRAL,OMINFRAL.NS,OM INFRA LIMITED,EQ,INE239D01028,2011-06-17,1.0,,false,false,false,false,false,false,false
OMNI,OMNI.NS,Omnitech Engineering Limited,EQ,INE0UH301010,2026-03-05,5.0,,false,false,false,false,false,false,false
OMPOWER,OMPOWER.NS,Om Power Transmission Limited,EQ,INE25E901019,2026-04-17,10.0,,false,false,false,false,false,false,false
ONEGLOBAL,ONEGLOBAL.NS,One Global Service Provider Limited,EQ,INE670O01013,2026-08-17,10.0,,false,false,false,false,false,false,false
ONELIFECAP,ONELIFECAP.NS,Onelife Capital Advisors Limited,BE,INE912L01015,2011-10-17,10.0,,false,false,false,false,false,false,false
ONEPOINT,ONEPOINT.NS,One Point One Solutions Limited,EQ,INE840Y01029,2019-05-09,2.0,,false,false,false,false,false,false,false
ONESOURCE,ONESOURCE.NS,Onesource Specialty Pharma Limited,EQ,INE013P01021,2025-01-24,1.0,Healthcare,false,false,false,false,true,false,true
ONGC,ONGC.NS,Oil & Natural Gas Corporation Limited,EQ,INE213A01029,1995-07-19,5.0,Oil Gas & Consumable Fuels,true,false,true,true,true,false,false
ONIDA,ONIDA.NS,Onida Electronics Limited,EQ,INE831A01028,2004-05-24,1.0,,false,false,false,false,false,false,false
ONIXSOLAR,ONIXSOLAR.NS,Onix Solar Energy Limited,EQ,INE173M01012,2026-08-17,10.0,,false,false,false,false,false,false,false
ONMOBILE,ONMOBILE.NS,OnMobile Global Limited,BE,INE809I01019,2008-02-19,10.0,,false,false,false,false,false,false,false
ONWARDTEC,ONWARDTEC.NS,Onward Technologies Limited,EQ,INE229A01017,2001-03-07,10.0,,false,false,false,false,false,false,false
OPTIEMUS,OPTIEMUS.NS,Optiemus Infracom Limited,EQ,INE350C01017,2017-08-08,10.0,,false,false,false,false,false,false,false
OPTIFIN,OPTIFIN.NS,Optimus Finance Limited,EQ,INE031G01022,2026-08-17,1.0,,false,false,false,false,false,false,false
ORBTEXP,ORBTEXP.NS,Orbit Exports Limited,BE,INE231G01010,2013-11-05,10.0,,false,false,false,false,false,false,false
ORCHASP,ORCHASP.NS,Orchasp Limited,EQ,INE215B01022,2025-02-07,2.0,,false,false,false,false,false,false,false
ORCHPHARMA,ORCHPHARMA.NS,Orchid Pharma Limited,EQ,INE191A01027,2020-11-02,10.0,,false,false,false,false,false,false,false
ORICONENT,ORICONENT.NS,Oricon Enterprises Limited,EQ,INE730A01022,2015-07-24,2.0,,false,false,false,false,false,false,false
ORIENTALTL,ORIENTALTL.NS,Oriental Trimex Limited,EQ,INE998H01012,2007-03-07,10.0,,false,false,false,false,false,false,false
ORIENTBELL,ORIENTBELL.NS,Orient Bell Limited,EQ,INE607D01018,2007-02-14,10.0,,false,false,false,false,false,false,false
ORIENTCEM,ORIENTCEM.NS,Orient Cement Limited,EQ,INE876N01018,2013-07-12,1.0,,false,false,false,false,false,false,false
ORIENTCER,ORIENTCER.NS,ORIENT CERATECH LIMITED,EQ,INE569C01020,2005-12-15,1.0,,false,false,false,false,false,false,false
ORIENTELEC,ORIENTELEC.NS,Orient Electric Limited,EQ,INE142Z01019,2018-05-14,1.0,,false,false,false,false,false,false,false
ORIENTHOT,ORIENTHOT.NS,Oriental Hotels Limited,EQ,INE750A01020,1998-08-27,1.0,,false,false,false,false,false,false,false
ORIENTLTD,ORIENTLTD.NS,Orient Press Limited,BE,INE609C01024,2010-03-03,10.0,,false,false,false,false,false,false,false
ORIENTPPR,ORIENTPPR.NS,Orient Paper & Industries Limited,EQ,INE592A01026,1995-03-29,1.0,,false,false,false,false,false,false,false
ORIENTTECH,ORIENTTECH.NS,Orient Technologies Limited,EQ,INE0PPK01015,2024-08-28,10.0,,false,false,false,false,false,false,false
ORIRAIL,ORIRAIL.NS,Oriental Rail Infrastructure Limited,EQ,INE457G01029,2026-08-17,1.0,,false,false,false,false,false,false,false
ORISSAMINE,ORISSAMINE.NS,The Orissa Minerals Development Company Limited,EQ,INE725E01024,2010-09-29,1.0,,false,false,false,false,false,false,false
ORKLAINDIA,ORKLAINDIA.NS,Orkla India Limited,EQ,INE16NZ01023,2025-11-06,1.0,,false,false,false,false,false,false,false
ORTINGLOBE,ORTINGLOBE.NS,ORTIN GLOBAL LIMITED,EQ,INE749B01020,2021-03-30,10.0,,false,false,false,false,false,false,false
OSIAHYPER,OSIAHYPER.NS,Osia Hyper Retail Limited,BE,INE06IR01021,2022-12-01,1.0,,false,false,false,false,false,false,false
OSWALAGRO,OSWALAGRO.NS,Oswal Agro Mills Limited,EQ,INE142A01012,1995-03-29,10.0,,false,false,false,false,false,false,false
OSWALGREEN,OSWALGREEN.NS,Oswal Greentech Limited,EQ,INE143A01010,1996-08-28,10.0,,false,false,false,false,false,false,false
OSWALPUMPS,OSWALPUMPS.NS,Oswal Pumps Limited,EQ,INE0BYP01024,2025-06-20,1.0,,false,false,false,false,false,false,false
OSWALSEEDS,OSWALSEEDS.NS,ShreeOswal Seeds And Chemicals Limited,EQ,INE00IK01029,2023-02-28,2.0,,false,false,false,false,false,false,false
PACEDIGITK,PACEDIGITK.NS,Pace Digitek Limited,EQ,INE0S3G01027,2025-10-06,2.0,,false,false,false,false,false,false,false
PACIFICI,PACIFICI.NS,Pacific Industries Limited,EQ,INE883C01025,2026-08-17,10.0,,false,false,false,false,false,false,false
PAGEIND,PAGEIND.NS,Page Industries Limited,EQ,INE761H01022,2007-03-16,10.0,Textiles,false,false,false,true,true,true,false
PAISALO,PAISALO.NS,Paisalo Digital Limited,EQ,INE420C01059,2011-10-17,1.0,,false,false,false,false,false,false,false
PAKKA,PAKKA.NS,PAKKA LIMITED,EQ,INE551D01018,2023-07-11,10.0,,false,false,false,false,false,false,false
PALASHSECU,PALASHSECU.NS,Palash Securities Limited,EQ,INE471W01019,2017-07-28,10.0,,false,false,false,false,false,false,false
PALREDTEC,PALREDTEC.NS,Palred Technologies Limited,BE,INE218G01033,2016-05-09,10.0,,false,false,false,false,false,false,false
PANACEABIO,PANACEABIO.NS,Panacea Biotec Limited,EQ,INE922B01023,1996-04-17,1.0,,false,false,false,false,false,false,false
PANACHE,PANACHE.NS,Panache Digilife Limited,BE,INE895W01019,2020-01-06,10.0,,false,false,false,false,false,false,false
PANAMAPET,PANAMAPET.NS,Panama Petrochem Limited,EQ,INE305C01029,2011-09-30,2.0,,false,false,false,false,false,false,false
PANCHMAHQ,PANCHMAHQ.NS,Panchmahal Steel Limited,EQ,INE798F01010,2026-08-17,10.0,,false,false,false,false,false,false,false
PANORAMA,PANORAMA.NS,Panorama Studios International Limited,EQ,INE258R01028,2026-08-17,2.0,,false,false,false,false,false,false,false
PANSARI,PANSARI.NS,Pansari Developers Limited,EQ,INE697V01011,2021-10-18,10.0,,false,false,false,false,false,false,false
PAR,PAR.NS,Par Drugs And Chemicals Limited,EQ,INE04LG01015,2021-09-16,10.0,,false,false,false,false,false,false,false
PARACABLES,PARACABLES.NS,Paramount Communications Limited,EQ,INE074B01023,2007-01-03,2.0,,false,false,false,false,false,false,false
PARADEEP,PARADEEP.NS,Paradeep Phosphates Limited,EQ,INE088F01024,2022-05-27,10.0,Chemicals,false,false,false,false,true,false,true
PARAGMILK,PARAGMILK.NS,Parag Milk Foods Limited,EQ,INE883N01014,2016-05-19,10.0,,false,false,false,false,false,false,false
PARAS,PARAS.NS,Paras Defence and Space Technologies Limited,EQ,INE045601023,2021-10-01,5.0,,false,false,false,false,false,false,false
PARASPETRO,PARASPETRO.NS,Paras Petrofils Limited,EQ,INE162C01024,1996-02-14,1.0,,false,false,false,false,false,false,false
PARKHOSPS,PARKHOSPS.NS,Park Medi World Limited,EQ,INE119201023,2025-12-17,2.0,,false,false,false,false,false,false,false
PARKHOTELS,PARKHOTELS.NS,Apeejay Surrendra Park Hotels Limited,EQ,INE988S01028,2024-02-12,1.0,,false,false,false,false,false,false,false
PARNAXLAB,PARNAXLAB.NS,Parnax Lab Limited,EQ,INE383L01019,2026-08-17,10.0,,false,false,false,false,false,false,false
PARSVNATH,PARSVNATH.NS,Parsvnath Developers Limited,BE,INE561H01026,2006-11-30,5.0,,false,false,false,false,false,false,false
PASHUPATI,PASHUPATI.NS,Pashupati Cotspin Limited,EQ,INE124Y01028,2025-07-17,1.0,,false,false,false,false,false,false,false
PASUPTAC,PASUPTAC.NS,Pasupati Acrylon Limited,BE,INE818B01023,2021-10-12,10.0,,false,false,false,false,false,false,false
PATANJALI,PATANJALI.NS,Patanjali Foods Limited,EQ,INE619A01035,2020-01-24,2.0,Fast Moving Consumer Goods,false,false,false,true,true,true,false
PATELENG,PATELENG.NS,Patel Engineering Limited,EQ,INE244B01030,2005-02-24,1.0,,false,false,false,false,false,false,false
PATELRMART,PATELRMART.NS,Patel Retail Limited,EQ,INE0R8B01010,2025-08-26,10.0,,false,false,false,false,false,false,false
PATINTLOG,PATINTLOG.NS,Patel Integrated Logistics Limited,BE,INE529D01014,2008-01-11,10.0,,false,false,false,false,false,false,false
PAUSHAKLTD,PAUSHAKLTD.NS,Paushak Limited,EQ,INE111F01024,2025-12-01,5.0,,false,false,false,false,false,false,false
PAVNAIND,PAVNAIND.NS,Pavna Industries Limited,EQ,INE07S101038,2023-06-01,1.0,,false,false,false,false,false,false,false
PAYTM,PAYTM.NS,One 97 Communications Limited,EQ,INE982J01020,2021-11-18,1.0,Financial Services,false,false,false,true,true,true,false
PBMPOLY,PBMPOLY.NS,PBM Polytex Limited,EQ,INE501F01018,2026-08-17,10.0,,false,false,false,false,false,false,false
PCBL,PCBL.NS,PCBL Chemical Limited,EQ,INE602A01031,1995-03-29,1.0,Chemicals,false,false,false,false,true,false,true
PCJEWELLER,PCJEWELLER.NS,PC Jeweller Limited,EQ,INE785M01021,2012-12-27,1.0,,false,false,false,false,false,false,false
PDMJEPAPER,PDMJEPAPER.NS,Pudumjee Paper Products Limited,EQ,INE865T01018,2016-03-30,1.0,,false,false,false,false,false,false,false
PDSL,PDSL.NS,PDS Limited,EQ,INE111Q01021,2014-10-21,2.0,,false,false,false,false,false,false,false
PEARLPOLY,PEARLPOLY.NS,Pearl Polymers Limited,EQ,INE844A01013,1995-10-11,10.0,,false,false,false,false,false,false,false
PENIND,PENIND.NS,Pennar Industries Limited,EQ,INE932A01024,2010-11-25,5.0,,false,false,false,false,false,false,false
PENINLAND,PENINLAND.NS,Peninsula Land Limited,BE,INE138A01028,1995-02-08,2.0,,false,false,false,false,false,false,false
PERMAGN,PERMAGN.NS,Permanent Magnets Limited,EQ,INE418E01018,2026-08-17,10.0,,false,false,false,false,false,false,false
PERSISTENT,PERSISTENT.NS,Persistent Systems Limited,EQ,INE262H01021,2010-04-06,5.0,Information Technology,false,false,false,true,true,true,false
